Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Late-demographic dividend,LTE,3.36966613311031,3.40085015502512,5.54624347130446,5.62797509151409,6.07649558033123,6.55319067343975,6.70350044186736,6.77029360348404,6.7447605660502,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Latin America & Caribbean,LCN,2.27530260191544,2.58598037644525,2.88864995669634,2.79273255395327,2.9051362501059,2.93091449144373,3.02585130951526,3.03604009564656,3.06330709887928,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Latin America & Caribbean (excluding high income),LAC,2.12283033633043,2.38076205715488,2.59538615175626,2.5188932196813,2.62230606516868,2.63437172188396,2.74571233879764,2.76372925339785,2.78110175550676,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Latin America & the Caribbean (IDA & IBRD countries),TLA,2.23096369451243,2.56522300490082,2.86206864570452,2.7654845471488,2.86498398864059,2.89457643785641,2.99221717191231,3.00556591197305,3.03280490623507,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Least developed countries: UN classification,LDC,0.150132952056273,0.166976484215508,0.238035626418445,0.251513587966893,0.269364191554851,0.278625092399786,0.278405673931745,0.294525991905485,0.314163046682849,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Low & middle income,LMY,2.10265064658204,2.11523024249475,3.02795629672191,3.06118341343139,3.21413968757863,3.42560308676889,3.50589578172355,3.47911575745584,3.47610954465229,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Low income,LIC,0.440647053727,0.407045869212638,0.401954779795958,0.387771546059028,0.38717169808835,0.352098092173012,0.325237325667031,0.315277065156451,0.320595160632741,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Lower middle income,LMC,0.971687795382652,1.05127379090865,1.30088686583948,1.33498537667614,1.33806101000735,1.44325897906656,1.51113320045321,1.43916344535389,1.4740252050728,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Middle East & North Africa,MEA,3.56939660672804,4.64490111471183,5.60973635239486,5.74460928666134,5.84762916130582,5.79399193361626,6.09927039429668,5.92162695996881,6.1593560493239,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Middle East & North Africa (excluding high income),MNA,2.41708294701826,3.10505976591507,3.73508346795999,3.80716384603325,3.81879595069642,3.82247760715654,3.92638187886624,3.91418836732276,3.92725336447406,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Middle East & North Africa (IDA & IBRD countries),TMN,2.43689123425125,3.13484537995915,3.77065453414848,3.84401237267141,3.85652877378729,3.86025026970509,3.96615966949366,3.95379693856909,3.96754448845233,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Middle income,MIC,2.25277369798701,2.2902340270574,3.33187017930862,3.3753808203523,3.55137707125433,3.79744154526263,3.89607685952787,3.87264781384977,3.87412782007664,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,North America,NAC,18.953485719921,19.9000107490898,18.3037857511139,17.0376810722592,17.2704110111977,16.8392130822654,16.1617876754564,16.1523679674426,16.3514179084446,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Not classified,INX,..,..,..,..,..,..,..,..,..,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,OECD members,OED,10.5248134116119,11.0427551153096,10.6199967999672,9.90606368770155,10.1471264123124,9.9526763190482,9.74227709062677,9.67017215273378,9.51152224773883,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Other small states,OSS,4.05914328226964,5.02692908133887,6.63255431740572,6.31019859442467,6.56431030820932,6.78463419049344,7.0074034942281,6.68853493042988,7.51931183096083,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Pacific island small states,PSS,1.03043042926538,0.96145485017941,0.954460991983164,0.928147500248302,1.09640864714086,1.0300731731351,1.00421609141557,1.03949444467391,1.06414968632188,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Post-demographic dividend,PST,11.6348771633478,12.0138468546055,11.559942231778,10.774139112498,11.0882004273473,10.832676556418,10.5973516118744,10.5396500549031,10.3542651217136,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Pre-demographic dividend,PRE,0.334551204964556,0.389169393519039,0.441915478947471,0.431235883828591,0.466651105499489,0.504192971307369,0.523535453757297,0.535839629260124,0.536757223017314,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Small states,SST,4.19796343944954,5.08623193926072,6.79458070531769,6.4956127253912,6.76079036479854,6.8894629749282,7.00080512244592,6.80986543886988,7.38402551938208,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,South Asia,SAS,0.627198430996972,0.85178014477294,1.13488297563288,1.22959139110457,1.20751909871869,1.27087887376836,1.36231531335648,1.35522146997919,1.46147340459513,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,South Asia (IDA & IBRD),TSA,0.627198430996972,0.85178014477294,1.13488297563288,1.22959139110457,1.20751909871869,1.27087887376836,1.36231531335648,1.35522146997919,1.46147340459513,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sub-Saharan Africa,SSF,0.856793973720371,0.841760859724934,0.908547464677214,0.871235104205692,0.850715336857719,0.840118001157342,0.827960048718339,0.823009489562217,0.840453498292605,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sub-Saharan Africa (excluding high income),SSA,0.856620723114306,0.841008011733435,0.907807516834174,0.87071097821024,0.850298545290419,0.839824281491879,0.8275661323411,0.822666074430172,0.840028002205044,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Sub-Saharan Africa (IDA & IBRD countries),TSS,0.85679397372037,0.841760859724934,0.908547464677214,0.871235104205691,0.850715336857719,0.840118001157341,0.827960048718339,0.823009489562217,0.840453498292605,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,Upper middle income,UMC,3.44517076043093,3.53921523664561,5.5278118732361,5.59905763491732,5.9827055285971,6.4035808857418,6.55561387657223,6.60549036074116,6.58813517477518,..,..,..
CO2 emissions (metric tons per capita),EN.ATM.CO2E.PC,World,WLD,4.18853443335987,4.03319022967413,4.75616035280856,4.65604440536345,4.82806936244497,4.96758098934546,4.99621141959404,4.98773904748779,4.96997394966849,..,..,..
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,
Last Updated: 10/18/2018,,,,,,,,,,,,,,,
